timestamp,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5
2023-02-03 11:50:43,50688.00,50096.00,51040.00,51008.00,49776.00
2023-02-03 11:50:51,50512.00,50144.00,50992.00,50864.00,49904.00
2023-02-03 11:50:58,50800.00,49984.00,50960.00,50928.00,49968.00
2023-02-03 11:51:05,50768.00,50016.00,50864.00,50992.00,49856.00
2023-02-03 11:51:13,50640.00,50096.00,50896.00,50928.00,49984.00
2023-02-03 11:51:20,50704.00,50048.00,50656.00,50960.00,49856.00
2023-02-03 11:51:27,50688.00,50032.00,50896.00,51024.00,49984.00
2023-02-03 11:51:35,50496.00,50112.00,50976.00,50976.00,49808.00
2023-02-03 11:51:42,50832.00,49952.00,50928.00,50928.00,49856.00
2023-02-03 11:51:49,50752.00,49968.00,50960.00,51008.00,49856.00
2023-02-03 11:51:57,50784.00,50080.00,50944.00,50928.00,49888.00
2023-02-03 11:52:04,50832.00,50064.00,51168.00,51136.00,49840.00
2023-02-03 11:52:11,50752.00,50096.00,51040.00,51488.00,49792.00
2023-02-03 11:52:19,50752.00,50112.00,50880.00,51008.00,49984.00
2023-02-03 11:52:26,50688.00,50096.00,50960.00,50992.00,49872.00
2023-02-03 11:52:33,50624.00,50144.00,50992.00,50928.00,49856.00
2023-02-03 11:52:41,50736.00,50064.00,50928.00,51008.00,49904.00
2023-02-03 11:52:48,50464.00,50048.00,50928.00,50976.00,49872.00
2023-02-03 11:52:55,50624.00,50048.00,50848.00,51008.00,49712.00
2023-02-03 11:53:02,50720.00,50112.00,50848.00,50944.00,49792.00
2023-02-03 11:53:10,50736.00,49904.00,50976.00,51040.00,49888.00
2023-02-03 11:53:17,50832.00,50080.00,50960.00,50960.00,50048.00
2023-02-03 11:53:24,50624.00,50112.00,51024.00,50992.00,49840.00
2023-02-03 11:53:32,50704.00,50032.00,50944.00,50960.00,50080.00
2023-02-03 11:53:39,50832.00,50064.00,50800.00,51104.00,50064.00
2023-02-03 11:53:46,50768.00,50048.00,50880.00,50976.00,49872.00
2023-02-03 11:53:54,50656.00,50096.00,50880.00,50960.00,49936.00
2023-02-03 11:54:01,50736.00,50080.00,50944.00,50976.00,49824.00
2023-02-03 11:54:08,50768.00,50144.00,50976.00,50944.00,49920.00
2023-02-03 11:54:16,50784.00,50032.00,50944.00,50928.00,49840.00
2023-02-03 11:54:23,50720.00,50064.00,50944.00,50976.00,49888.00
2023-02-03 11:54:30,50656.00,50128.00,50976.00,50944.00,49840.00
2023-02-03 11:54:38,50688.00,50064.00,50976.00,50880.00,49856.00
2023-02-03 11:54:45,50832.00,49936.00,50768.00,50992.00,49888.00
2023-02-03 11:54:52,50352.00,50096.00,50496.00,50784.00,49904.00
2023-02-03 11:54:59,50528.00,50224.00,29728.00,50768.00,50064.00
2023-02-03 11:55:07,50256.00,25712.00,28208.00,50544.00,44064.00
2023-02-03 11:55:14,26768.00,25312.00,27936.00,50800.00,49920.00
2023-02-03 11:55:21,26368.00,24624.00,27456.00,26224.00,25104.00
2023-02-03 11:55:29,26512.00,24672.00,27504.00,26224.00,25072.00
2023-02-03 11:55:36,26368.00,24624.00,27504.00,26304.00,25008.00
2023-02-03 11:55:43,26336.00,24640.00,27424.00,26256.00,25024.00
2023-02-03 11:55:51,26272.00,24576.00,27376.00,26256.00,25072.00
2023-02-03 11:55:58,26176.00,24608.00,27408.00,26128.00,25104.00
2023-02-03 11:56:05,26240.00,24480.00,27504.00,26240.00,25040.00
2023-02-03 11:56:13,26352.00,24480.00,27376.00,26128.00,25024.00
2023-02-03 11:56:20,26336.00,24400.00,27392.00,26336.00,25008.00
2023-02-03 11:56:27,26288.00,24544.00,27360.00,26256.00,25104.00
2023-02-03 11:56:35,26240.00,24544.00,27424.00,26224.00,25024.00
2023-02-03 11:56:42,26240.00,24544.00,27232.00,26160.00,25008.00
2023-02-03 11:56:49,26288.00,24512.00,27392.00,26240.00,25024.00
2023-02-03 11:56:57,26240.00,24432.00,27216.00,26240.00,25056.00
2023-02-03 11:57:04,26240.00,24432.00,27408.00,26224.00,24992.00
2023-02-03 11:57:11,26256.00,24352.00,27312.00,26256.00,25008.00
2023-02-03 11:57:18,26256.00,24464.00,27408.00,26176.00,24976.00
2023-02-03 11:57:26,26272.00,24496.00,27296.00,26128.00,25024.00
2023-02-03 11:57:33,26240.00,24480.00,27328.00,26304.00,24992.00
2023-02-03 11:57:40,26224.00,24464.00,27328.00,26224.00,25040.00
2023-02-03 11:57:48,26288.00,24384.00,27248.00,26272.00,24768.00
2023-02-03 11:57:55,26288.00,24272.00,27392.00,26240.00,25104.00
2023-02-03 11:58:02,26336.00,24336.00,27312.00,26224.00,25040.00
2023-02-03 11:58:10,26272.00,24320.00,27328.00,26304.00,24976.00
2023-02-03 11:58:17,26432.00,24288.00,27360.00,26304.00,25024.00
2023-02-03 11:58:24,25952.00,24400.00,27344.00,26272.00,24944.00
2023-02-03 11:58:32,26304.00,24320.00,27360.00,26208.00,25056.00
2023-02-03 11:58:39,26336.00,24416.00,27392.00,26256.00,25024.00
2023-02-03 11:58:46,26272.00,24432.00,27376.00,26288.00,25024.00
2023-02-03 11:58:54,26304.00,24496.00,27392.00,26256.00,25040.00
2023-02-03 11:59:01,26336.00,24480.00,27344.00,26352.00,25104.00
2023-02-03 11:59:08,26256.00,24464.00,27344.00,26256.00,25024.00
2023-02-03 11:59:16,26288.00,24336.00,27360.00,26240.00,24944.00
2023-02-03 11:59:23,26256.00,24656.00,27552.00,26240.00,25008.00
2023-02-03 11:59:30,26432.00,24432.00,27360.00,26176.00,25024.00
2023-02-03 11:59:37,26192.00,24352.00,27312.00,26240.00,24992.00
2023-02-03 11:59:45,26208.00,24448.00,27328.00,26240.00,25040.00
2023-02-03 11:59:52,26224.00,24480.00,27392.00,26272.00,24992.00
2023-02-03 11:59:59,26160.00,24464.00,27344.00,26288.00,24992.00
2023-02-03 12:00:07,26256.00,24448.00,27296.00,26256.00,25024.00
2023-02-03 12:00:14,26224.00,24400.00,27184.00,26288.00,24992.00
2023-02-03 12:00:21,26272.00,24384.00,27328.00,26256.00,25040.00
2023-02-03 12:00:29,26304.00,24416.00,27424.00,26288.00,24992.00
2023-02-03 12:00:36,26304.00,24384.00,27360.00,26240.00,25024.00
2023-02-03 12:00:43,26272.00,24464.00,27360.00,26272.00,24992.00
2023-02-03 12:00:51,44512.00,25040.00,27760.00,26688.00,42128.00
2023-02-03 12:00:58,45184.00,25104.00,28192.00,39328.00,39776.00
2023-02-03 12:01:05,45520.00,45072.00,47600.00,47104.00,44032.00
2023-02-03 12:01:13,46032.00,44720.00,47264.00,47744.00,44736.00
2023-02-03 12:01:20,46160.00,44752.00,47504.00,48464.00,45248.00
2023-02-03 12:01:27,46368.00,44880.00,47584.00,49056.00,46016.00
2023-02-03 12:01:35,46704.00,44912.00,47568.00,49760.00,46688.00
2023-02-03 12:01:42,46864.00,45072.00,47664.00,50160.00,47296.00
2023-02-03 12:01:49,47008.00,45120.00,47936.00,50352.00,47728.00
2023-02-03 12:01:56,47232.00,45296.00,47760.00,50208.00,48176.00
2023-02-03 12:02:04,47408.00,45536.00,47744.00,50256.00,48464.00
2023-02-03 12:02:11,47536.00,45632.00,47920.00,50336.00,48704.00
2023-02-03 12:02:18,47600.00,45776.00,47808.00,50112.00,48912.00
2023-02-03 12:02:26,48032.00,45808.00,47920.00,50304.00,49184.00
2023-02-03 12:02:33,48048.00,46144.00,47984.00,50304.00,49360.00
2023-02-03 12:02:40,48192.00,46464.00,47824.00,50256.00,49456.00
2023-02-03 12:02:48,48288.00,46448.00,48032.00,50288.00,49520.00
2023-02-03 12:02:55,48704.00,46944.00,48096.00,50320.00,49728.00
2023-02-03 12:03:02,48832.00,47440.00,48080.00,50416.00,49760.00
2023-02-03 12:03:10,48800.00,47504.00,47920.00,50240.00,49744.00
2023-02-03 12:03:17,48816.00,47584.00,48320.00,50464.00,49824.00
2023-02-03 12:03:24,48832.00,47616.00,48112.00,50352.00,49792.00
2023-02-03 12:03:32,48848.00,47728.00,48112.00,50512.00,49824.00
2023-02-03 12:03:39,48960.00,47952.00,48000.00,50336.00,49904.00
2023-02-03 12:03:46,49024.00,47888.00,48272.00,50016.00,49920.00
2023-02-03 12:03:53,49088.00,48144.00,48320.00,50288.00,49952.00
2023-02-03 12:04:01,48992.00,48240.00,48448.00,50384.00,49872.00
2023-02-03 12:04:08,48976.00,48224.00,48304.00,50192.00,49872.00
2023-02-03 12:04:15,49040.00,48272.00,48272.00,50400.00,50000.00
2023-02-03 12:04:23,48992.00,48720.00,48288.00,50336.00,49872.00
2023-02-03 12:04:30,49392.00,48432.00,48432.00,50432.00,49904.00
2023-02-03 12:04:37,49664.00,48320.00,48528.00,50656.00,50016.00
2023-02-03 12:04:45,49424.00,48160.00,48448.00,50240.00,49904.00
2023-02-03 12:04:52,49168.00,48288.00,48656.00,50496.00,49856.00
2023-02-03 12:04:59,49328.00,48352.00,48464.00,50464.00,49840.00
2023-02-03 12:05:07,49472.00,48400.00,48496.00,50528.00,49920.00
2023-02-03 12:05:14,49440.00,48304.00,48544.00,50400.00,49760.00
2023-02-03 12:05:21,49328.00,48448.00,48688.00,50352.00,50048.00
2023-02-03 12:05:29,49296.00,48416.00,48608.00,50656.00,49936.00
2023-02-03 12:05:36,49568.00,48496.00,48608.00,50448.00,49920.00
2023-02-03 12:05:43,49520.00,48336.00,48544.00,50576.00,49872.00
2023-02-03 12:05:51,49632.00,48496.00,48592.00,50512.00,49888.00
2023-02-03 12:05:58,49696.00,48496.00,48592.00,50432.00,49920.00
2023-02-03 12:06:05,49728.00,48784.00,48752.00,50448.00,49712.00
2023-02-03 12:06:12,49568.00,48384.00,48736.00,50512.00,49920.00
2023-02-03 12:06:20,49504.00,48496.00,48528.00,50416.00,49904.00
2023-02-03 12:06:27,49776.00,48656.00,48528.00,50144.00,50192.00
2023-02-03 12:06:34,49648.00,48448.00,48656.00,50448.00,49904.00
2023-02-03 12:06:42,44208.00,48880.00,46144.00,50832.00,49904.00
2023-02-03 12:06:49,49616.00,49568.00,49600.00,25712.00,49216.00
2023-02-03 12:06:56,49744.00,49936.00,49392.00,24752.00,24224.00
2023-02-03 12:07:04,24112.00,31600.00,49680.00,24288.00,23888.00
2023-02-03 12:07:11,24016.00,22704.00,24448.00,24272.00,23792.00
2023-02-03 12:07:18,23936.00,22656.00,24368.00,24256.00,23760.00
2023-02-03 12:07:26,23824.00,22464.00,23952.00,24192.00,23712.00
2023-02-03 12:07:33,23568.00,22368.00,23840.00,23840.00,23488.00
2023-02-03 12:07:40,23568.00,22432.00,23888.00,23840.00,23440.00
2023-02-03 12:07:48,23632.00,22384.00,23872.00,23728.00,23488.00
2023-02-03 12:07:55,23536.00,22384.00,23952.00,23552.00,23408.00
2023-02-03 12:08:02,23552.00,22512.00,23808.00,23872.00,23504.00
2023-02-03 12:08:10,23552.00,22480.00,23888.00,23888.00,23536.00
2023-02-03 12:08:17,23520.00,22448.00,23936.00,23808.00,23392.00
2023-02-03 12:08:24,23504.00,22512.00,23872.00,23824.00,23408.00
2023-02-03 12:08:31,23552.00,22560.00,23872.00,23792.00,23408.00
2023-02-03 12:08:39,23552.00,22624.00,23856.00,23776.00,23520.00
2023-02-03 12:08:46,23472.00,22592.00,23920.00,23872.00,23456.00
2023-02-03 12:08:53,23424.00,22560.00,23888.00,23840.00,23392.00
2023-02-03 12:09:01,23536.00,22512.00,23872.00,23712.00,23552.00
2023-02-03 12:09:08,23536.00,22560.00,23872.00,23872.00,23408.00
2023-02-03 12:09:15,23472.00,22528.00,23808.00,23808.00,23408.00
2023-02-03 12:09:23,23504.00,22544.00,23824.00,23824.00,23408.00
2023-02-03 12:09:30,23456.00,22608.00,23840.00,23776.00,23456.00
2023-02-03 12:09:37,23488.00,22576.00,23872.00,23824.00,23360.00
2023-02-03 12:09:45,23472.00,22592.00,23824.00,23824.00,23456.00
2023-02-03 12:09:52,23536.00,22528.00,23840.00,23856.00,23408.00
2023-02-03 12:09:59,23488.00,22544.00,23808.00,23936.00,23440.00
2023-02-03 12:10:07,23472.00,22544.00,23840.00,23856.00,23472.00
2023-02-03 12:10:14,23472.00,22560.00,23968.00,23792.00,23424.00
2023-02-03 12:10:21,23440.00,22576.00,23920.00,23744.00,23392.00
2023-02-03 12:10:29,23488.00,22480.00,23856.00,23792.00,23440.00
2023-02-03 12:10:36,23376.00,22592.00,23840.00,23824.00,23424.00
2023-02-03 12:10:43,23456.00,22576.00,23856.00,23872.00,23424.00
2023-02-03 12:10:50,23488.00,22592.00,23824.00,23872.00,23424.00
2023-02-03 12:10:58,23520.00,22544.00,23856.00,23760.00,23440.00
2023-02-03 12:11:05,23472.00,22544.00,23920.00,23808.00,23392.00
2023-02-03 12:11:12,23552.00,22560.00,23856.00,23760.00,23408.00
2023-02-03 12:11:20,23520.00,22560.00,23904.00,23824.00,23488.00
2023-02-03 12:11:27,23488.00,22576.00,23936.00,23856.00,23328.00
2023-02-03 12:11:34,23440.00,22576.00,23808.00,23776.00,23456.00
2023-02-03 12:11:42,23488.00,22576.00,23840.00,23744.00,23360.00
2023-02-03 12:11:49,23488.00,22576.00,23760.00,23680.00,23488.00
2023-02-03 12:11:56,23456.00,22528.00,23824.00,23808.00,22992.00
2023-02-03 12:12:04,23472.00,22544.00,23872.00,23760.00,23456.00
2023-02-03 12:12:11,23392.00,22560.00,23824.00,23824.00,23424.00
2023-02-03 12:12:18,23504.00,22608.00,23840.00,23792.00,23344.00
2023-02-03 12:12:26,23472.00,22560.00,23872.00,23872.00,23424.00
2023-02-03 12:12:33,23456.00,22592.00,23856.00,23792.00,23456.00
2023-02-03 12:12:40,23488.00,22480.00,23776.00,23904.00,23472.00
2023-02-03 12:12:48,23456.00,22576.00,23824.00,23808.00,23424.00
2023-02-03 12:12:55,23440.00,22608.00,23856.00,23760.00,23472.00
2023-02-03 12:13:02,23488.00,22528.00,23824.00,23792.00,23408.00
2023-02-03 12:13:09,23456.00,22640.00,23856.00,23840.00,23408.00
2023-02-03 12:13:17,23536.00,28800.00,24000.00,23984.00,23568.00
2023-02-03 12:13:24,23584.00,47520.00,23888.00,23856.00,23504.00
2023-02-03 12:13:31,28816.00,48288.00,23904.00,23904.00,23600.00
2023-02-03 12:13:39,49888.00,48288.00,24112.00,28304.00,23792.00
2023-02-03 12:13:46,50208.00,48192.00,29552.00,48480.00,23408.00
2023-02-03 12:13:53,50208.00,48256.00,50352.00,49088.00,24016.00
2023-02-03 12:14:01,50096.00,47824.00,50656.00,49232.00,47856.00
2023-02-03 12:14:08,50176.00,47696.00,50720.00,49424.00,48032.00
2023-02-03 12:14:15,50160.00,47824.00,50784.00,49568.00,48080.00
2023-02-03 12:14:23,50160.00,47984.00,50848.00,49712.00,48160.00
2023-02-03 12:14:30,50144.00,48048.00,50864.00,49552.00,48320.00
2023-02-03 12:14:37,50176.00,47840.00,50800.00,49536.00,48032.00
2023-02-03 12:14:45,50272.00,47888.00,50880.00,49728.00,48416.00
2023-02-03 12:14:52,50192.00,47824.00,50992.00,49728.00,48128.00
2023-02-03 12:14:59,50464.00,47840.00,51008.00,49808.00,48000.00
2023-02-03 12:15:06,50192.00,47728.00,51040.00,49696.00,48160.00
2023-02-03 12:15:14,50224.00,47616.00,51024.00,49728.00,48272.00
2023-02-03 12:15:21,50176.00,47840.00,50944.00,49760.00,48128.00
2023-02-03 12:15:28,50192.00,47792.00,50848.00,49680.00,48208.00
2023-02-03 12:15:36,50208.00,47744.00,51056.00,49824.00,48176.00
2023-02-03 12:15:43,50192.00,47760.00,51072.00,49776.00,48288.00
2023-02-03 12:15:50,50144.00,47888.00,51088.00,49808.00,48208.00
2023-02-03 12:15:58,50208.00,47856.00,51168.00,49872.00,48160.00
2023-02-03 12:16:05,50064.00,47840.00,51040.00,49856.00,48208.00
2023-02-03 12:16:12,50176.00,47824.00,51216.00,49872.00,48192.00
2023-02-03 12:16:20,50176.00,47840.00,51184.00,49920.00,48080.00
2023-02-03 12:16:27,50192.00,47760.00,51200.00,49856.00,48208.00
2023-02-03 12:16:34,50192.00,47280.00,51168.00,49872.00,48336.00
2023-02-03 12:16:42,50096.00,47456.00,51152.00,49936.00,48336.00
2023-02-03 12:16:49,50272.00,47856.00,51200.00,49968.00,48304.00
2023-02-03 12:16:56,50192.00,47856.00,51168.00,49984.00,48272.00
2023-02-03 12:17:03,50368.00,47872.00,51184.00,49568.00,48384.00
2023-02-03 12:17:11,50224.00,47856.00,51184.00,49984.00,48336.00
2023-02-03 12:17:18,50208.00,47856.00,51344.00,50048.00,48352.00
2023-02-03 12:17:25,50256.00,47888.00,51120.00,50048.00,48320.00
2023-02-03 12:17:33,50144.00,47824.00,51232.00,50048.00,48288.00
2023-02-03 12:17:40,50288.00,47968.00,51232.00,50064.00,48272.00
2023-02-03 12:17:47,50224.00,47904.00,51136.00,50208.00,48320.00
2023-02-03 12:17:55,50160.00,47440.00,51248.00,50112.00,48320.00
2023-02-03 12:18:02,49936.00,47904.00,51168.00,50096.00,48304.00
2023-02-03 12:18:09,50208.00,47840.00,51120.00,50128.00,48352.00
2023-02-03 12:18:17,50160.00,47904.00,51184.00,50288.00,48336.00
2023-02-03 12:18:24,50176.00,47600.00,51040.00,50112.00,48336.00
2023-02-03 12:18:31,50064.00,47968.00,51184.00,50144.00,48496.00
2023-02-03 12:18:39,50208.00,48064.00,51216.00,50256.00,48352.00
2023-02-03 12:18:46,50224.00,47968.00,51056.00,50304.00,48400.00
2023-02-03 12:18:53,50256.00,47936.00,51200.00,50336.00,48432.00
2023-02-03 12:19:00,50144.00,47936.00,51184.00,50320.00,48416.00
2023-02-03 12:19:08,50240.00,47920.00,51184.00,50384.00,48416.00
2023-02-03 12:19:15,50240.00,47888.00,51056.00,50368.00,48368.00
2023-02-03 12:19:22,50240.00,47936.00,51216.00,50368.00,48400.00
2023-02-03 12:19:30,50144.00,47968.00,51248.00,50384.00,48448.00
2023-02-03 12:19:37,50304.00,47904.00,51376.00,50480.00,48448.00
2023-02-03 12:19:44,50320.00,47936.00,51248.00,50464.00,48464.00
2023-02-03 12:19:52,50224.00,47952.00,51136.00,50240.00,48384.00
2023-02-03 12:19:59,50128.00,48000.00,51152.00,50464.00,48448.00
2023-02-03 12:20:06,50144.00,47936.00,51296.00,50528.00,48432.00
2023-02-03 12:20:14,50224.00,47920.00,51280.00,50432.00,48448.00
2023-02-03 12:20:21,50160.00,47952.00,51200.00,50560.00,48448.00
2023-02-03 12:20:28,50192.00,47872.00,51168.00,50560.00,48464.00
2023-02-03 12:20:36,50160.00,48000.00,51168.00,50624.00,48496.00
2023-02-03 12:20:43,50240.00,47872.00,51200.00,50576.00,48384.00
2023-02-03 12:20:50,50240.00,48000.00,51072.00,50624.00,48528.00
2023-02-03 12:20:58,50112.00,47984.00,51248.00,50592.00,48400.00
2023-02-03 12:21:05,50272.00,47952.00,51184.00,50704.00,48672.00
2023-02-03 12:21:12,50144.00,48000.00,51216.00,50624.00,48592.00
2023-02-03 12:21:19,50160.00,47968.00,51040.00,50608.00,48544.00
2023-02-03 12:21:27,50304.00,47904.00,51216.00,50528.00,48528.00
2023-02-03 12:21:34,50288.00,47856.00,51104.00,50608.00,48480.00
2023-02-03 12:21:41,50320.00,47840.00,51280.00,50624.00,48544.00
2023-02-03 12:21:49,49952.00,48064.00,51328.00,50592.00,48528.00
2023-02-03 12:21:56,50304.00,47840.00,51184.00,50624.00,48608.00
2023-02-03 12:22:03,50336.00,47920.00,51216.00,50720.00,48544.00
2023-02-03 12:22:11,50256.00,47952.00,51152.00,50624.00,48640.00
2023-02-03 12:22:18,50112.00,47936.00,51184.00,50704.00,48464.00
2023-02-03 12:22:25,50272.00,47936.00,51152.00,50704.00,48608.00
2023-02-03 12:22:33,50304.00,47920.00,51136.00,50608.00,48480.00
2023-02-03 12:22:40,50320.00,47824.00,51184.00,50560.00,48640.00
2023-02-03 12:22:47,50224.00,47904.00,51040.00,50656.00,48560.00
2023-02-03 12:22:55,50304.00,47872.00,51184.00,50720.00,48560.00
2023-02-03 12:23:02,50288.00,47936.00,51264.00,50672.00,48656.00
2023-02-03 12:23:09,50288.00,47728.00,51328.00,50688.00,48608.00
2023-02-03 12:23:17,50224.00,47968.00,51184.00,50736.00,48816.00
2023-02-03 12:23:24,50272.00,47936.00,51232.00,50688.00,48576.00
2023-02-03 12:23:31,50224.00,47936.00,51200.00,50656.00,48608.00
2023-02-03 12:23:38,50208.00,47920.00,51200.00,50736.00,48704.00
2023-02-03 12:23:46,50512.00,47952.00,51168.00,50720.00,48576.00
2023-02-03 12:23:53,50384.00,47008.00,51232.00,50864.00,48656.00
2023-02-03 12:24:00,50256.00,47808.00,51216.00,50688.00,48704.00
2023-02-03 12:24:08,50240.00,47952.00,51168.00,50768.00,48704.00
2023-02-03 12:24:15,50192.00,47984.00,51248.00,50752.00,48704.00
2023-02-03 12:24:22,50272.00,47904.00,51152.00,50624.00,48704.00
2023-02-03 12:24:30,49936.00,48000.00,51040.00,50640.00,48736.00
2023-02-03 12:24:37,50128.00,48480.00,50992.00,50304.00,48928.00
2023-02-03 12:24:44,50064.00,47920.00,50400.00,49376.00,48032.00
2023-02-03 12:24:52,49104.00,48656.00,50368.00,49296.00,48128.00
2023-02-03 12:24:59,49120.00,47616.00,50256.00,49360.00,48240.00
2023-02-03 12:25:06,48624.00,47712.00,50128.00,49424.00,48176.00
2023-02-03 12:25:14,49008.00,47728.00,50160.00,49424.00,48224.00
2023-02-03 12:25:21,49072.00,47648.00,50128.00,49456.00,48192.00
2023-02-03 12:25:28,49120.00,47680.00,50176.00,49536.00,48192.00
2023-02-03 12:25:35,49136.00,47776.00,50432.00,49536.00,48320.00
2023-02-03 12:25:43,49168.00,47696.00,50240.00,49552.00,48336.00
2023-02-03 12:25:50,49120.00,47728.00,50256.00,49632.00,48432.00
2023-02-03 12:25:57,49136.00,47808.00,50160.00,49632.00,48416.00
2023-02-03 12:26:05,48960.00,47760.00,50416.00,49552.00,48384.00
2023-02-03 12:26:12,49120.00,47696.00,50160.00,49424.00,48448.00
2023-02-03 12:26:19,49024.00,47744.00,50144.00,49504.00,48416.00
2023-02-03 12:26:27,48960.00,47776.00,50000.00,49584.00,48544.00
2023-02-03 12:26:34,49152.00,47824.00,50048.00,49536.00,48416.00
2023-02-03 12:26:41,49152.00,47744.00,50064.00,49504.00,48544.00
2023-02-03 12:26:49,49120.00,47792.00,50048.00,49504.00,48544.00
2023-02-03 12:26:56,49024.00,47808.00,50080.00,49504.00,48560.00
2023-02-03 12:27:03,49152.00,47824.00,50032.00,49456.00,48560.00
2023-02-03 12:27:11,48432.00,47808.00,50048.00,49504.00,48560.00
2023-02-03 12:27:18,49024.00,47792.00,50000.00,49472.00,48672.00
2023-02-03 12:27:25,49104.00,47808.00,50064.00,49536.00,48592.00
2023-02-03 12:27:33,49056.00,47744.00,50064.00,49440.00,48624.00
2023-02-03 12:27:40,49184.00,47840.00,49792.00,49520.00,48608.00
2023-02-03 12:27:47,49072.00,47872.00,50064.00,49488.00,48640.00
2023-02-03 12:27:54,49072.00,47776.00,50096.00,49456.00,48656.00
2023-02-03 12:28:02,49120.00,47840.00,50064.00,49440.00,48640.00
2023-02-03 12:28:09,49120.00,47840.00,50080.00,49504.00,48608.00
2023-02-03 12:28:16,49072.00,47824.00,49984.00,49488.00,48656.00
2023-02-03 12:28:24,49024.00,47824.00,50000.00,49472.00,48624.00
2023-02-03 12:28:31,49120.00,47808.00,50048.00,49568.00,48688.00
2023-02-03 12:28:38,49120.00,47680.00,50544.00,49504.00,48704.00
2023-02-03 12:28:46,49136.00,47792.00,50032.00,49504.00,48576.00
2023-02-03 12:28:53,49040.00,47776.00,49984.00,49600.00,48784.00
2023-02-03 12:29:00,49104.00,47840.00,50016.00,49472.00,48704.00
2023-02-03 12:29:08,49056.00,47792.00,50096.00,49488.00,48704.00
2023-02-03 12:29:15,49088.00,47824.00,49968.00,49488.00,48736.00
2023-02-03 12:29:22,49024.00,47792.00,50032.00,49456.00,48720.00
2023-02-03 12:29:30,49056.00,47856.00,50048.00,49536.00,48672.00
2023-02-03 12:29:37,49072.00,47888.00,50032.00,49520.00,48640.00
2023-02-03 12:29:44,49024.00,47872.00,50000.00,49536.00,48704.00
2023-02-03 12:29:52,49104.00,47808.00,50048.00,49552.00,48800.00
2023-02-03 12:29:59,49088.00,47968.00,49984.00,49680.00,48736.00
2023-02-03 12:30:06,49040.00,47936.00,49968.00,49552.00,48688.00
2023-02-03 12:30:13,49056.00,47824.00,50048.00,49568.00,48576.00
2023-02-03 12:30:22,49072.00,47872.00,49984.00,49552.00,48704.00
2023-02-03 12:30:29,49152.00,47824.00,49952.00,49584.00,48656.00
2023-02-03 12:30:36,49072.00,47808.00,50048.00,49568.00,48672.00
2023-02-03 12:30:44,48896.00,47904.00,49936.00,49552.00,48656.00
2023-02-03 12:30:51,49104.00,47936.00,50064.00,49568.00,48672.00
2023-02-03 12:30:58,49120.00,47888.00,50144.00,49504.00,48704.00
2023-02-03 12:31:06,49088.00,47936.00,49952.00,49552.00,48656.00
2023-02-03 12:31:13,49104.00,47872.00,50016.00,49552.00,48832.00
2023-02-03 12:31:20,49056.00,47920.00,50000.00,49584.00,48704.00
2023-02-03 12:31:28,49088.00,47920.00,50048.00,49600.00,48592.00
2023-02-03 12:31:35,49024.00,47936.00,49968.00,49712.00,48624.00
2023-02-03 12:31:42,49040.00,47968.00,49968.00,49632.00,48672.00
2023-02-03 12:31:50,49040.00,47936.00,49984.00,49568.00,48704.00
2023-02-03 12:31:57,49056.00,47984.00,49968.00,49616.00,48672.00
2023-02-03 12:32:04,48992.00,47968.00,49968.00,49440.00,48592.00
2023-02-03 12:32:12,49072.00,47824.00,49936.00,49552.00,48720.00
2023-02-03 12:32:19,49040.00,47984.00,50048.00,49552.00,48640.00
2023-02-03 12:32:26,50064.00,49152.00,50192.00,50416.00,45344.00
2023-02-03 12:32:33,50272.00,49072.00,51168.00,50912.00,49264.00
2023-02-03 12:32:41,50432.00,49104.00,51232.00,51056.00,49296.00
2023-02-03 12:32:48,50320.00,49088.00,51232.00,50912.00,49520.00
2023-02-03 12:32:55,50256.00,49056.00,51312.00,50960.00,49232.00
2023-02-03 12:33:03,50320.00,49040.00,51280.00,50816.00,49312.00
2023-02-03 12:33:10,50224.00,49264.00,51232.00,51024.00,49280.00
2023-02-03 12:33:17,50336.00,49024.00,51280.00,50896.00,49232.00
2023-02-03 12:33:25,50304.00,49024.00,51280.00,51184.00,49472.00
2023-02-03 12:33:32,49888.00,49056.00,51136.00,50896.00,49328.00
2023-02-03 12:33:39,50304.00,49152.00,51184.00,50992.00,49216.00
2023-02-03 12:33:47,50272.00,49296.00,51184.00,50944.00,49424.00
2023-02-03 12:33:54,50352.00,49200.00,51040.00,50992.00,49360.00
2023-02-03 12:34:01,50176.00,49072.00,51072.00,50832.00,49344.00
2023-02-03 12:34:09,50224.00,49056.00,51200.00,50784.00,49296.00
2023-02-03 12:34:16,50256.00,49248.00,51248.00,50944.00,49296.00
2023-02-03 12:34:23,50288.00,49104.00,51184.00,50992.00,49104.00
2023-02-03 12:34:31,50336.00,49136.00,51216.00,50896.00,49200.00
2023-02-03 12:34:38,50240.00,49136.00,51248.00,50944.00,49408.00
2023-02-03 12:34:45,50288.00,49344.00,51088.00,50928.00,49296.00
2023-02-03 12:34:52,50336.00,49200.00,51296.00,50880.00,49392.00
2023-02-03 12:35:00,50288.00,48976.00,50992.00,50896.00,49392.00
2023-02-03 12:35:07,50304.00,49072.00,51168.00,50944.00,49360.00
2023-02-03 12:35:14,50240.00,49456.00,51216.00,50944.00,49440.00
2023-02-03 12:35:22,50288.00,49104.00,51200.00,50912.00,49360.00
